sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
1500,25,10000,10,rank,uniform,random,4,57,-4,26.060045957565308,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,20.333935022354126,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,31.93809175491333,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,18.73534607887268,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,20.621955156326294,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,0,25.38142490386963,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,34.78920602798462,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-7,28.302978992462158,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-4,17.611320972442627,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-3,28.877570867538452,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,28.2306649684906,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,21.469552755355835,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,28.47342801094055,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-6,21.632976770401,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,19.246308088302612,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-2,27.347636938095093,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,33.26248502731323,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-5,17.154608011245728,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-2,21.73138689994812,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-4,20.323490142822266,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,26.566566944122314,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,0,31.117589950561523,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,18.689821004867554,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-6,19.69945502281189,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-7,15.837702989578247,saturate_50,sudoku8
1500,25,10000,10,rank,uniform,random,4,57,-3,25.366395950317383,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-6,18.121676683425903,saturate_50,sudoku7
1500,25,10000,10,rank,uniform,random,4,57,-5,18.885157108306885,saturate_50,sudoku8
