sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria
500,40,5000,15,random,two_points,random,4,45,-45,4.002429962158203,saturate_50
500,40,5000,15,random,uniform,inversion,15,45,-45,3.2924211025238037,saturate_50
500,40,5000,15,random,uniform,random,15,45,-41,4.618936061859131,saturate_50
500,40,5000,15,random,uniform,inversion,30,45,-40,3.972087860107422,saturate_50
500,40,5000,15,random,uniform,random,30,45,-39,7.791870355606079,saturate_50
500,40,5000,15,random,uniform,inversion,4,45,-44,3.895186185836792,saturate_50
500,40,5000,15,random,uniform,random,4,45,-48,3.160335063934326,saturate_50
500,40,5000,15,random,uniform,inversion,4,45,-43,5.385037899017334,saturate_50
500,40,5000,15,random,uniform,random,4,45,-44,3.5264780521392822,saturate_50
500,40,5000,15,random,scattered,inversion,15,45,-43,5.294646978378296,saturate_50
500,40,5000,15,random,scattered,random,15,45,-43,4.112890958786011,saturate_50
500,40,5000,15,random,scattered,inversion,30,45,-43,4.165271997451782,saturate_50
500,40,5000,15,random,scattered,random,30,45,-42,6.526958703994751,saturate_50
500,40,5000,15,random,scattered,inversion,4,45,-43,3.0275537967681885,saturate_50
500,40,5000,15,random,scattered,random,4,45,-37,5.998628854751587,saturate_50
500,40,5000,15,random,uniform,inversion,4,45,-41,5.890306234359741,saturate_50
500,40,5000,15,random,uniform,random,4,45,-41,4.296678066253662,saturate_50
500,40,5000,15,tournament,two_points,inversion,15,45,-30,117.67317175865173,saturate_50
500,40,5000,15,tournament,two_points,random,15,45,-31,6.473313093185425,saturate_50
500,40,5000,15,tournament,two_points,inversion,30,45,-30,6.322799205780029,saturate_50
500,40,5000,15,tournament,two_points,random,30,45,-35,4.891800165176392,saturate_50
500,40,5000,15,tournament,two_points,inversion,4,45,-35,5.829649925231934,saturate_50
500,40,5000,15,tournament,two_points,inversion,4,45,-33,4.834390878677368,saturate_50
500,40,5000,15,tournament,two_points,random,4,45,-10,6.687544107437134,saturate_50
