sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration,stop_criteria,sudoku_board_name
1500,25,10000,10,rank,uniform,random,4,51,-2,16.88560390472412,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-2,21.578750133514404,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,17.071728706359863,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-6,21.85679817199707,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,28.952412128448486,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,19.73850989341736,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-3,25.860116243362427,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-4,27.869181871414185,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-5,21.136080980300903,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-7,18.478249311447144,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,15.886663913726807,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-5,16.82136607170105,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-5,21.98290514945984,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-5,28.182581901550293,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-5,32.56635594367981,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,23.59497880935669,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,19.028900146484375,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-4,28.74075484275818,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-3,26.7328360080719,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-3,18.717224836349487,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-5,22.047036170959473,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-6,24.970831871032715,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,28.0485942363739,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,17.992358922958374,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-4,30.33349895477295,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,32.65871977806091,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-2,28.62813425064087,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,19.58778429031372,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-4,27.50199818611145,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,20.75004005432129,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,26.19052004814148,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-5,24.190430164337158,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,21.447998046875,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-4,22.694952249526978,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-7,19.90502405166626,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,26.107064962387085,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-7,17.58004379272461,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,29.260785818099976,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,20.25848913192749,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,50,-6,22.96949315071106,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,30.088181972503662,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,20.740490913391113,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,19.25112295150757,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-4,28.418631315231323,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,50,-6,17.63644790649414,saturate_50,sudoku3
1500,25,10000,10,rank,uniform,random,4,51,-3,19.772589683532715,saturate_50,sudoku4
1500,25,10000,10,rank,uniform,random,4,51,-4,17.313169240951538,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,15.328731775283813,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,15.542300939559937,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,12.267559051513672,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-6,19.62512493133545,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,11.478511810302734,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,16.50229501724243,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,11.66939091682434,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-8,9.848957061767578,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-4,11.71291184425354,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,11.404428958892822,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-5,19.104357719421387,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,11.011214017868042,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,12.875318050384521,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,11.431761264801025,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,13.059605121612549,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-6,22.408910036087036,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,9.785161972045898,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,18.244327068328857,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,11.603698968887329,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-11,8.28479790687561,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,16.751293182373047,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,16.28045105934143,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,11.395395040512085,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,14.36371898651123,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,11.328158140182495,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,14.913919925689697,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,15.225855112075806,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-10,10.839570999145508,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,10.73972201347351,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,18.976126194000244,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,11.1260347366333,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,16.888713121414185,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-3,16.935684204101562,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,9.027915000915527,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,9.186322927474976,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,14.870084047317505,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-10,8.00916314125061,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,13.878535270690918,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-10,22.29863977432251,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,10.852313995361328,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,14.809064149856567,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-9,13.476033926010132,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,22.338192224502563,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,13.138514041900635,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,13.241053104400635,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-9,10.753331899642944,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-8,16.799920797348022,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,20.391186952590942,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,14.34273886680603,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,15.130689144134521,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-8,14.909946918487549,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-4,14.348329782485962,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,11.678829193115234,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,13.228418111801147,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,13.959581851959229,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-5,19.667315006256104,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,16.571495056152344,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-10,12.579233884811401,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-6,14.33880090713501,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-6,16.69437289237976,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-7,13.322216033935547,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-6,14.887961149215698,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-7,17.145462036132812,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-4,13.554693937301636,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-8,19.269449949264526,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-8,12.640794038772583,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-6,14.141085147857666,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-4,18.037528038024902,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,14.39965009689331,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,12.257227897644043,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-5,16.862554788589478,saturate_50,sudoku4
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,50,-5,17.10750412940979,saturate_50,sudoku3
500,25,10000,10,rank,<function cross_over_custom at 0x12a29ade0>,random,4,51,-9,10.317077875137329,saturate_50,sudoku4
