sol_per_pop,num_parents_mating,num_generations,keep_parents,parent_selection_type,crossover_type,mutation_type,mutation_percent_genes,num_genes,solution_fitness,duration
1000,200,10000,10,sss,single_point,random,3,45,-4,5.957803010940552
1000,200,10000,10,sss,single_point,random,3,45,-5,5.837945222854614
1000,200,10000,10,sss,single_point,random,3,45,-6,5.484490871429443
1000,200,10000,10,sss,single_point,random,3,45,-4,9.46947693824768
1000,200,10000,10,sss,single_point,random,3,45,-5,7.837366104125977
1000,200,10000,10,sss,single_point,random,3,45,-6,5.347234010696411
1000,200,10000,10,sss,single_point,random,3,45,-3,6.622529029846191
1000,200,10000,10,sss,single_point,random,3,45,-3,7.190998077392578
1000,200,10000,10,sss,single_point,random,3,45,-5,6.975122928619385
1000,200,10000,10,sss,single_point,random,3,45,-5,6.618298053741455
1000,200,10000,10,sss,single_point,random,3,45,-3,7.6381518840789795
1000,200,10000,10,sss,single_point,random,3,45,-5,5.873907089233398
1000,200,10000,10,sss,single_point,random,3,45,0,5.360149145126343
1000,200,10000,10,sss,single_point,random,3,45,-6,7.086916923522949
1000,200,10000,10,sss,single_point,random,3,45,-7,5.7091758251190186
1000,200,10000,10,sss,single_point,random,3,45,-4,6.236997127532959
1000,200,10000,10,sss,single_point,random,3,45,-2,7.272330045700073
1000,200,10000,10,sss,single_point,random,3,45,-5,5.665313005447388
1000,200,10000,10,sss,single_point,random,3,45,-6,4.656946897506714
1000,200,10000,10,sss,single_point,random,3,45,-6,7.2540600299835205
1000,200,10000,10,sss,single_point,random,3,45,-4,5.695098876953125
1000,200,10000,10,sss,single_point,random,3,45,-4,10.458007097244263
1000,200,10000,10,sss,single_point,random,3,45,-4,7.4153828620910645
1000,200,10000,10,sss,single_point,random,3,45,-6,5.4800028800964355
1000,200,10000,10,sss,single_point,random,3,45,-2,7.001298904418945
1000,200,10000,10,sss,single_point,random,3,45,-4,6.788039922714233
1000,200,10000,10,sss,single_point,random,3,45,-5,5.5937440395355225
1000,200,10000,10,sss,single_point,random,3,45,-3,6.157166957855225
1000,200,10000,10,sss,single_point,random,3,45,-3,6.972559928894043
1000,200,10000,10,sss,single_point,random,3,45,-2,8.406982898712158
1000,200,10000,10,sss,single_point,random,3,45,-4,7.235756874084473
1000,200,10000,10,sss,single_point,random,3,45,-8,6.53509521484375
1000,200,10000,10,sss,single_point,random,3,45,-4,5.865818738937378
1000,200,10000,10,sss,single_point,random,3,45,-3,5.7178990840911865
1000,200,10000,10,sss,single_point,random,3,45,-3,9.646458864212036
1000,200,10000,10,sss,single_point,random,3,45,-2,10.520143747329712
1000,200,10000,10,sss,single_point,random,3,45,-4,5.709863185882568
1000,200,10000,10,sss,single_point,random,3,45,-4,6.500553369522095
1000,200,10000,10,sss,single_point,random,3,45,-4,7.11171293258667
1000,200,10000,10,sss,single_point,random,3,45,-4,6.554937839508057
1000,200,10000,10,sss,single_point,random,3,45,-4,8.731728076934814
1000,200,10000,10,sss,single_point,random,3,45,-7,8.124131917953491
1000,200,10000,10,sss,single_point,random,3,45,-4,7.5472941398620605
1000,200,10000,10,sss,single_point,random,3,45,-5,8.131231784820557
1000,200,10000,10,sss,single_point,random,3,45,-4,5.777766942977905
1000,200,10000,10,sss,single_point,random,3,45,-3,11.011686086654663
1000,200,10000,10,sss,single_point,random,3,45,-5,5.417938947677612
1000,200,10000,10,sss,single_point,random,3,45,-5,5.029442071914673
1000,200,10000,10,sss,single_point,random,3,45,-4,5.996798992156982
1000,200,10000,10,sss,single_point,random,3,45,-5,5.19209098815918
1000,200,10000,10,sss,single_point,random,3,45,-5,5.704716920852661
1000,200,10000,10,sss,single_point,random,3,45,-6,5.5697760581970215
1000,200,10000,10,sss,single_point,random,3,45,-4,5.03059196472168
1000,200,10000,10,sss,single_point,random,3,45,-4,7.844976186752319
1000,200,10000,10,sss,single_point,random,3,45,-6,7.448204040527344
1000,200,10000,10,sss,single_point,random,3,45,-6,5.404635906219482
1000,200,10000,10,sss,single_point,random,3,45,-4,7.105692148208618
1000,200,10000,10,sss,single_point,random,3,45,-7,4.900557994842529
1000,200,10000,10,sss,single_point,random,3,45,-5,6.454452276229858
1000,200,10000,10,sss,single_point,random,3,45,-4,6.808624267578125
1000,200,10000,10,sss,single_point,random,3,45,-6,5.837464094161987
1000,200,10000,10,sss,single_point,random,3,45,-4,5.5106072425842285
1000,200,10000,10,sss,single_point,random,3,45,-6,5.162014961242676
1000,200,10000,10,sss,single_point,random,3,45,-4,5.971588134765625
1000,200,10000,10,sss,single_point,random,3,45,-2,6.82323694229126
1000,200,10000,10,sss,single_point,random,3,45,-4,6.320828914642334
1000,200,10000,10,sss,single_point,random,3,45,-5,6.578674793243408
1000,200,10000,10,sss,single_point,random,3,45,-6,6.677324056625366
1000,200,10000,10,sss,single_point,random,3,45,-2,7.97051215171814
1000,200,10000,10,sss,single_point,random,3,45,-2,9.915044069290161
1000,200,10000,10,sss,single_point,random,3,45,-4,7.348855018615723
1000,200,10000,10,sss,single_point,random,3,45,-5,7.9970550537109375
1000,200,10000,10,sss,single_point,random,3,45,-6,7.935878753662109
1000,200,10000,10,sss,single_point,random,3,45,-2,7.915324926376343
1000,200,10000,10,sss,single_point,random,3,45,-4,5.369559049606323
1000,200,10000,10,sss,single_point,random,3,45,-6,4.948651075363159
1000,200,10000,10,sss,single_point,random,3,45,-3,9.532111883163452
1000,200,10000,10,sss,single_point,random,3,45,-4,7.8192431926727295
1000,200,10000,10,sss,single_point,random,3,45,-6,5.194683790206909
1000,200,10000,10,sss,single_point,random,3,45,-3,9.8749418258667
1000,200,10000,10,sss,single_point,random,3,45,-5,6.239461183547974
1000,200,10000,10,sss,single_point,random,3,45,-4,9.951394081115723
1000,200,10000,10,sss,single_point,random,3,45,-2,9.542808771133423
1000,200,10000,10,sss,single_point,random,3,45,-4,10.594518184661865
1000,200,10000,10,sss,single_point,random,3,45,-4,8.474785804748535
1000,200,10000,10,sss,single_point,random,3,45,-4,7.859127998352051
1000,200,10000,10,sss,single_point,random,3,45,-4,8.561983346939087
1000,200,10000,10,sss,single_point,random,3,45,-5,7.755559921264648
1000,200,10000,10,sss,single_point,random,3,45,-4,7.291337966918945
1000,200,10000,10,sss,single_point,random,3,45,-2,8.16572904586792
1000,200,10000,10,sss,single_point,random,3,45,-6,6.698230981826782
1000,200,10000,10,sss,single_point,random,3,45,-6,6.190855026245117
1000,200,10000,10,sss,single_point,random,3,45,-4,6.0218517780303955
1000,200,10000,10,sss,single_point,random,3,45,-4,6.417656660079956
1000,200,10000,10,sss,single_point,random,3,45,-2,7.3424718379974365
1000,200,10000,10,sss,single_point,random,3,45,-3,5.126400947570801
1000,200,10000,10,sss,single_point,random,3,45,-6,6.170602321624756
1000,200,10000,10,sss,single_point,random,3,45,-5,8.272755861282349
1000,200,10000,10,sss,single_point,random,3,45,-6,5.281605958938599
1000,200,10000,10,sss,single_point,random,3,45,-5,5.930131912231445
1000,200,10000,10,sss,single_point,random,3,45,-4,5.717162132263184
1000,200,10000,10,sss,single_point,random,3,45,-4,8.33583116531372
1000,200,10000,10,sss,single_point,random,3,45,-4,6.952102899551392
1000,200,10000,10,sss,single_point,random,3,45,-3,8.720468044281006
1000,200,10000,10,sss,single_point,random,3,45,-3,9.772352933883667
1000,200,10000,10,sss,single_point,random,3,45,-2,10.092746019363403
1000,200,10000,10,sss,single_point,random,3,45,-5,6.957789897918701
1000,200,10000,10,sss,single_point,random,3,45,-4,6.1394288539886475
1000,200,10000,10,sss,single_point,random,3,45,-3,9.68947696685791
1000,200,10000,10,sss,single_point,random,3,45,-2,8.79778504371643
1000,200,10000,10,sss,single_point,random,3,45,-5,8.239029884338379
1000,200,10000,10,sss,single_point,random,3,45,-6,5.649402856826782
1000,200,10000,10,sss,single_point,random,3,45,-5,6.685837030410767
1000,200,10000,10,sss,single_point,random,3,45,-3,6.542618751525879
1000,200,10000,10,sss,single_point,random,3,45,-5,5.510878086090088
1000,200,10000,10,sss,single_point,random,3,45,-4,6.628243923187256
1000,200,10000,10,sss,single_point,random,3,45,-6,6.459717035293579
1000,200,10000,10,sss,single_point,random,3,45,-7,4.447450160980225
1000,200,10000,10,sss,single_point,random,3,45,-5,7.87215781211853
1000,200,10000,10,sss,single_point,random,3,45,-6,6.667126178741455
1000,200,10000,10,sss,single_point,random,3,45,-6,5.883234977722168
1000,200,10000,10,sss,single_point,random,3,45,-4,7.216943025588989
1000,200,10000,10,sss,single_point,random,3,45,-2,6.760275363922119
1000,200,10000,10,sss,single_point,random,3,45,-5,4.8142499923706055
1000,200,10000,10,sss,single_point,random,3,45,-5,7.7008209228515625
1000,200,10000,10,sss,single_point,random,3,45,-6,6.776827812194824
1000,200,10000,10,sss,single_point,random,3,45,-5,5.472868204116821
1000,200,10000,10,sss,single_point,random,3,45,-4,7.765370845794678
1000,200,10000,10,sss,single_point,random,3,45,-4,7.3708579540252686
1000,200,10000,10,sss,single_point,random,3,45,-3,6.438246011734009
1000,200,10000,10,sss,single_point,random,3,45,-4,7.335556983947754
1000,200,10000,10,sss,single_point,random,3,45,-4,6.211227893829346
1000,200,10000,10,sss,single_point,random,3,45,-4,5.167618036270142
1000,200,10000,10,sss,single_point,random,3,45,-4,6.693422794342041
1000,200,10000,10,sss,single_point,random,3,45,-2,8.200422048568726
1000,200,10000,10,sss,single_point,random,3,45,-5,7.4567461013793945
1000,200,10000,10,sss,single_point,random,3,45,-4,7.585177183151245
1000,200,10000,10,sss,single_point,random,3,45,-5,5.307765007019043
1000,200,10000,10,sss,single_point,random,3,45,-2,8.172856092453003
1000,200,10000,10,sss,single_point,random,3,45,-3,5.863951921463013
1000,200,10000,10,sss,single_point,random,3,45,-5,5.066765069961548
1000,200,10000,10,sss,single_point,random,3,45,-4,6.201635837554932
1000,200,10000,10,sss,single_point,random,3,45,-6,7.558815002441406
1000,200,10000,10,sss,single_point,random,3,45,-6,6.262782096862793
1000,200,10000,10,sss,single_point,random,3,45,-6,6.757806062698364
1000,200,10000,10,sss,single_point,random,3,45,-4,6.104264974594116
1000,200,10000,10,sss,single_point,random,3,45,-2,10.297034978866577
1000,200,10000,10,sss,single_point,random,3,45,-3,7.949651002883911
1000,200,10000,10,sss,single_point,random,3,45,-4,6.995784044265747
1000,200,10000,10,sss,single_point,random,3,45,-4,5.892167091369629
1000,200,10000,10,sss,single_point,random,3,45,-4,7.132890224456787
1000,200,10000,10,sss,single_point,random,3,45,-6,7.109163045883179
1000,200,10000,10,sss,single_point,random,3,45,-4,5.258297920227051
1000,200,10000,10,sss,single_point,random,3,45,-2,7.136141061782837
1000,200,10000,10,sss,single_point,random,3,45,-4,8.68740177154541
1000,200,10000,10,sss,single_point,random,3,45,-5,6.24135684967041
1000,200,10000,10,sss,single_point,random,3,45,-5,5.550148010253906
1000,200,10000,10,sss,single_point,random,3,45,-3,9.072443962097168
1000,200,10000,10,sss,single_point,random,3,45,-4,6.492067813873291
1000,200,10000,10,sss,single_point,random,3,45,-4,6.220426082611084
1000,200,10000,10,sss,single_point,random,3,45,-2,7.914271831512451
1000,200,10000,10,sss,single_point,random,3,45,-4,9.120743751525879
1000,200,10000,10,sss,single_point,random,3,45,-4,8.232465267181396
1000,200,10000,10,sss,single_point,random,3,45,-4,5.065272092819214
1000,200,10000,10,sss,single_point,random,3,45,-5,9.062554121017456
1000,200,10000,10,sss,single_point,random,3,45,-2,9.528085947036743
1000,200,10000,10,sss,single_point,random,3,45,-4,5.591560125350952
1000,200,10000,10,sss,single_point,random,3,45,-5,5.824177980422974
1000,200,10000,10,sss,single_point,random,3,45,-4,5.871288061141968
1000,200,10000,10,sss,single_point,random,3,45,-4,6.237987756729126
1000,200,10000,10,sss,single_point,random,3,45,-4,8.848910093307495
1000,200,10000,10,sss,single_point,random,3,45,-3,6.863271951675415
1000,200,10000,10,sss,single_point,random,3,45,-4,5.998294115066528
1000,200,10000,10,sss,single_point,random,3,45,-7,4.866240739822388
1000,200,10000,10,sss,single_point,random,3,45,-6,4.9621381759643555
1000,200,10000,10,sss,single_point,random,3,45,-4,5.240445137023926
1000,200,10000,10,sss,single_point,random,3,45,-2,8.323203086853027
1000,200,10000,10,sss,single_point,random,3,45,-3,7.18135404586792
1000,200,10000,10,sss,single_point,random,3,45,-4,9.65760087966919
1000,200,10000,10,sss,single_point,random,3,45,-6,5.9096410274505615
1000,200,10000,10,sss,single_point,random,3,45,-6,5.846195220947266
1000,200,10000,10,sss,single_point,random,3,45,-4,6.283971071243286
1000,200,10000,10,sss,single_point,random,3,45,-4,6.110830068588257
1000,200,10000,10,sss,single_point,random,3,45,-5,6.797006845474243
1000,200,10000,10,sss,single_point,random,3,45,-3,7.135824918746948
1000,200,10000,10,sss,single_point,random,3,45,-3,6.528274297714233
1000,200,10000,10,sss,single_point,random,3,45,-7,5.452345848083496
1000,200,10000,10,sss,single_point,random,3,45,-3,10.213951826095581
1000,200,10000,10,sss,single_point,random,3,45,-6,5.622169256210327
1000,200,10000,10,sss,single_point,random,3,45,-2,10.380280017852783
1000,200,10000,10,sss,single_point,random,3,45,-2,7.028371334075928
1000,200,10000,10,sss,single_point,random,3,45,-5,8.051174879074097
1000,200,10000,10,sss,single_point,random,3,45,-3,7.168002128601074
1000,200,10000,10,sss,single_point,random,3,45,-2,6.6610329151153564
1000,200,10000,10,sss,single_point,random,3,45,-4,6.486446142196655
1000,200,10000,10,sss,single_point,random,3,45,-5,5.515813112258911
1000,200,10000,10,sss,single_point,random,3,45,-5,5.397058963775635
1000,200,10000,10,sss,single_point,random,3,45,-6,6.322165012359619
1000,200,10000,10,sss,single_point,random,3,45,-3,8.368195295333862
1000,200,10000,10,sss,single_point,random,3,45,-3,8.913423776626587
1000,200,10000,10,sss,single_point,random,3,45,-3,7.227993965148926
1000,200,10000,10,sss,single_point,random,3,45,-3,5.871906042098999
1000,200,10000,10,sss,single_point,random,3,45,-5,7.393932104110718
1000,200,10000,10,sss,single_point,random,3,45,-2,7.095252990722656
1000,200,10000,10,sss,single_point,random,3,45,-2,5.497450351715088
1000,200,10000,10,sss,single_point,random,3,45,-2,9.457268953323364
1000,200,10000,10,sss,single_point,random,3,45,-3,7.904714107513428
1000,200,10000,10,sss,single_point,random,3,45,0,9.695142984390259
1000,200,10000,10,sss,single_point,random,3,45,-3,7.111961841583252
1000,200,10000,10,sss,single_point,random,3,45,-4,5.177505970001221
1000,200,10000,10,sss,single_point,random,3,45,-4,6.579372882843018
1000,200,10000,10,sss,single_point,random,3,45,-4,6.409516096115112
1000,200,10000,10,sss,single_point,random,3,45,-2,7.4027252197265625
1000,200,10000,10,sss,single_point,random,3,45,-3,6.793637275695801
1000,200,10000,10,sss,single_point,random,3,45,-6,7.397424697875977
1000,200,10000,10,sss,single_point,random,3,45,-5,5.057749032974243
1000,200,10000,10,sss,single_point,random,3,45,-4,8.239127159118652
1000,200,10000,10,sss,single_point,random,3,45,0,10.90217113494873
1000,200,10000,10,sss,single_point,random,3,45,-2,8.426217079162598
1000,200,10000,10,sss,single_point,random,3,45,-5,6.389833927154541
1000,200,10000,10,sss,single_point,random,3,45,-4,6.12450098991394
1000,200,10000,10,sss,single_point,random,3,45,-5,5.325093984603882
1000,200,10000,10,sss,single_point,random,3,45,-6,6.21711802482605
1000,200,10000,10,sss,single_point,random,3,45,-2,7.234745979309082
1000,200,10000,10,sss,single_point,random,3,45,-4,7.386749267578125
1000,200,10000,10,sss,single_point,random,3,45,-5,5.686841249465942
1000,200,10000,10,sss,single_point,random,3,45,-5,6.538243055343628
1000,200,10000,10,sss,single_point,random,3,45,-4,7.032846927642822
1000,200,10000,10,sss,single_point,random,3,45,-4,7.906976938247681
1000,200,10000,10,sss,single_point,random,3,45,-2,8.143269777297974
1000,200,10000,10,sss,single_point,random,3,45,-4,6.701052904129028
1000,200,10000,10,sss,single_point,random,3,45,-6,7.6154868602752686
1000,200,10000,10,sss,single_point,random,3,45,-3,6.155760288238525
1000,200,10000,10,sss,single_point,random,3,45,-5,7.0551159381866455
1000,200,10000,10,sss,single_point,random,3,45,-2,6.165013074874878
1000,200,10000,10,sss,single_point,random,3,45,-4,6.014039039611816
1000,200,10000,10,sss,single_point,random,3,45,-4,5.5442118644714355
1000,200,10000,10,sss,single_point,random,3,45,-4,5.57183575630188
1000,200,10000,10,sss,single_point,random,3,45,-7,5.690049171447754
1000,200,10000,10,sss,single_point,random,3,45,-4,5.178493976593018
1000,200,10000,10,sss,single_point,random,3,45,-2,11.447168111801147
1000,200,10000,10,sss,single_point,random,3,45,-5,6.726444959640503
1000,200,10000,10,sss,single_point,random,3,45,-4,5.5097336769104
1000,200,10000,10,sss,single_point,random,3,45,-5,5.614656209945679
1000,200,10000,10,sss,single_point,random,3,45,-5,7.146156072616577
1000,200,10000,10,sss,single_point,random,3,45,-5,6.329622030258179
1000,200,10000,10,sss,single_point,random,3,45,-6,5.079477071762085
1000,200,10000,10,sss,single_point,random,3,45,-2,7.160524129867554
1000,200,10000,10,sss,single_point,random,3,45,-4,9.24707293510437
1000,200,10000,10,sss,single_point,random,3,45,-4,8.441010236740112
1000,200,10000,10,sss,single_point,random,3,45,-4,5.277353048324585
1000,200,10000,10,sss,single_point,random,3,45,-4,5.1737940311431885
1000,200,10000,10,sss,single_point,random,3,45,-4,8.647678852081299
1000,200,10000,10,sss,single_point,random,3,45,-4,7.301132917404175
1000,200,10000,10,sss,single_point,random,3,45,-4,5.303722858428955
1000,200,10000,10,sss,single_point,random,3,45,-5,6.159053802490234
1000,200,10000,10,sss,single_point,random,3,45,-4,5.4988789558410645
1000,200,10000,10,sss,single_point,random,3,45,-4,11.976490020751953
1000,200,10000,10,sss,single_point,random,3,45,-4,6.497990846633911
1000,200,10000,10,sss,single_point,random,3,45,-4,7.998093128204346
1000,200,10000,10,sss,single_point,random,3,45,-6,4.664401054382324
1000,200,10000,10,sss,single_point,random,3,45,-6,5.198323965072632
1000,200,10000,10,sss,single_point,random,3,45,-4,5.514847993850708
1000,200,10000,10,sss,single_point,random,3,45,-5,5.887144088745117
1000,200,10000,10,sss,single_point,random,3,45,-3,7.303634166717529
1000,200,10000,10,sss,single_point,random,3,45,-4,5.850194931030273
1000,200,10000,10,sss,single_point,random,3,45,-2,10.29793095588684
1000,200,10000,10,sss,single_point,random,3,45,-3,6.603231906890869
1000,200,10000,10,sss,single_point,random,3,45,-4,8.134132862091064
1000,200,10000,10,sss,single_point,random,3,45,-2,9.234169006347656
1000,200,10000,10,sss,single_point,random,3,45,-5,6.6430840492248535
1000,200,10000,10,sss,single_point,random,3,45,-2,13.101053953170776
1000,200,10000,10,sss,single_point,random,3,45,-2,7.3510589599609375
1000,200,10000,10,sss,single_point,random,3,45,-5,5.785366058349609
1000,200,10000,10,sss,single_point,random,3,45,-4,8.32704496383667
1000,200,10000,10,sss,single_point,random,3,45,-5,6.042474985122681
1000,200,10000,10,sss,single_point,random,3,45,-2,7.693123817443848
1000,200,10000,10,sss,single_point,random,3,45,-2,8.49618911743164
1000,200,10000,10,sss,single_point,random,3,45,-3,12.75219202041626
1000,200,10000,10,sss,single_point,random,3,45,-2,8.64543890953064
1000,200,10000,10,sss,single_point,random,3,45,-5,5.860246896743774
1000,200,10000,10,sss,single_point,random,3,45,-4,6.348098039627075
1000,200,10000,10,sss,single_point,random,3,45,-6,6.6940343379974365
1000,200,10000,10,sss,single_point,random,3,45,-4,6.9637839794158936
1000,200,10000,10,sss,single_point,random,3,45,-2,9.010143995285034
1000,200,10000,10,sss,single_point,random,3,45,-4,7.581819295883179
1000,200,10000,10,sss,single_point,random,3,45,-5,6.204250812530518
1000,200,10000,10,sss,single_point,random,3,45,-7,6.297114133834839
1000,200,10000,10,sss,single_point,random,3,45,-5,9.254093170166016
1000,200,10000,10,sss,single_point,random,3,45,-2,8.428826808929443
1000,200,10000,10,sss,single_point,random,3,45,-4,5.616533041000366
1000,200,10000,10,sss,single_point,random,3,45,-3,7.642303943634033
1000,200,10000,10,sss,single_point,random,3,45,-3,8.721338033676147
1000,200,10000,10,sss,single_point,random,3,45,-6,6.390897750854492
1000,200,10000,10,sss,single_point,random,3,45,-2,10.155731916427612
1000,200,10000,10,sss,single_point,random,3,45,-8,6.285016059875488
1000,200,10000,10,sss,single_point,random,3,45,-6,6.575626850128174
1000,200,10000,10,sss,single_point,random,3,45,-4,8.271597862243652
1000,200,10000,10,sss,single_point,random,3,45,-4,9.678456783294678
1000,200,10000,10,sss,single_point,random,3,45,-5,6.200473785400391
1000,200,10000,10,sss,single_point,random,3,45,-7,6.166712999343872
1000,200,10000,10,sss,single_point,random,3,45,-5,5.959414958953857
1000,200,10000,10,sss,single_point,random,3,45,-4,6.9040749073028564
1000,200,10000,10,sss,single_point,random,3,45,-4,5.205064296722412
1000,200,10000,10,sss,single_point,random,3,45,-4,7.422242164611816
1000,200,10000,10,sss,single_point,random,3,45,-4,5.795236110687256
1000,200,10000,10,sss,single_point,random,3,45,-4,9.964759826660156
1000,200,10000,10,sss,single_point,random,3,45,-3,6.687603950500488
1000,200,10000,10,sss,single_point,random,3,45,-5,6.721225023269653
1000,200,10000,10,sss,single_point,random,3,45,-4,5.104031324386597
1000,200,10000,10,sss,single_point,random,3,45,-2,8.261811971664429
1000,200,10000,10,sss,single_point,random,3,45,-4,6.025109052658081
1000,200,10000,10,sss,single_point,random,3,45,-4,5.144104957580566
1000,200,10000,10,sss,single_point,random,3,45,-6,7.093263864517212
1000,200,10000,10,sss,single_point,random,3,45,-4,6.407232999801636
1000,200,10000,10,sss,single_point,random,3,45,-4,8.334020137786865
1000,200,10000,10,sss,single_point,random,3,45,-5,6.120110750198364
1000,200,10000,10,sss,single_point,random,3,45,-5,8.210032224655151
1000,200,10000,10,sss,single_point,random,3,45,-3,8.576531887054443
1000,200,10000,10,sss,single_point,random,3,45,-4,7.65604305267334
1000,200,10000,10,sss,single_point,random,3,45,-4,5.936546802520752
1000,200,10000,10,sss,single_point,random,3,45,-4,9.157310962677002
1000,200,10000,10,sss,single_point,random,3,45,-4,10.02280592918396
1000,200,10000,10,sss,single_point,random,3,45,-2,5.992937088012695
1000,200,10000,10,sss,single_point,random,3,45,-5,5.727583169937134
1000,200,10000,10,sss,single_point,random,3,45,-4,6.558762788772583
1000,200,10000,10,sss,single_point,random,3,45,-6,5.753259181976318
1000,200,10000,10,sss,single_point,random,3,45,-4,6.695478916168213
1000,200,10000,10,sss,single_point,random,3,45,-5,5.321708917617798
1000,200,10000,10,sss,single_point,random,3,45,-3,7.875716686248779
1000,200,10000,10,sss,single_point,random,3,45,-3,5.709829330444336
1000,200,10000,10,sss,single_point,random,3,45,-4,7.307841062545776
1000,200,10000,10,sss,single_point,random,3,45,-3,9.435787916183472
1000,200,10000,10,sss,single_point,random,3,45,-5,7.538578033447266
1000,200,10000,10,sss,single_point,random,3,45,-4,5.995834827423096
1000,200,10000,10,sss,single_point,random,3,45,-5,7.7643678188323975
1000,200,10000,10,sss,single_point,random,3,45,-3,8.122299909591675
1000,200,10000,10,sss,single_point,random,3,45,-4,7.754104137420654
1000,200,10000,10,sss,single_point,random,3,45,-2,6.3545238971710205
1000,200,10000,10,sss,single_point,random,3,45,-2,8.635065078735352
1000,200,10000,10,sss,single_point,random,3,45,-3,7.571513891220093
1000,200,10000,10,sss,single_point,random,3,45,-4,5.940042018890381
1000,200,10000,10,sss,single_point,random,3,45,-4,6.740860939025879
1000,200,10000,10,sss,single_point,random,3,45,-2,9.407780885696411
1000,200,10000,10,sss,single_point,random,3,45,-4,10.090276956558228
1000,200,10000,10,sss,single_point,random,3,45,-5,5.837357997894287
1000,200,10000,10,sss,single_point,random,3,45,-6,5.60329008102417
1000,200,10000,10,sss,single_point,random,3,45,-5,7.323760032653809
1000,200,10000,10,sss,single_point,random,3,45,-5,6.483800888061523
1000,200,10000,10,sss,single_point,random,3,45,-2,6.056535005569458
1000,200,10000,10,sss,single_point,random,3,45,-3,7.480899095535278
1000,200,10000,10,sss,single_point,random,3,45,-2,9.226896047592163
1000,200,10000,10,sss,single_point,random,3,45,-3,7.2264509201049805
1000,200,10000,10,sss,single_point,random,3,45,-4,6.085882902145386
1000,200,10000,10,sss,single_point,random,3,45,-4,6.903480052947998
1000,200,10000,10,sss,single_point,random,3,45,-4,6.005237102508545
1000,200,10000,10,sss,single_point,random,3,45,-5,5.603339910507202
1000,200,10000,10,sss,single_point,random,3,45,-6,5.924569129943848
1000,200,10000,10,sss,single_point,random,3,45,-4,5.699515104293823
1000,200,10000,10,sss,single_point,random,3,45,-5,7.396650075912476
1000,200,10000,10,sss,single_point,random,3,45,-6,7.008320093154907
1000,200,10000,10,sss,single_point,random,3,45,-6,5.382301092147827
1000,200,10000,10,sss,single_point,random,3,45,-2,6.842791795730591
1000,200,10000,10,sss,single_point,random,3,45,-3,7.009123802185059
1000,200,10000,10,sss,single_point,random,3,45,-3,8.397475957870483
1000,200,10000,10,sss,single_point,random,3,45,-4,7.63883900642395
1000,200,10000,10,sss,single_point,random,3,45,-4,7.879199981689453
1000,200,10000,10,sss,single_point,random,3,45,-6,5.613330364227295
1000,200,10000,10,sss,single_point,random,3,45,-3,7.457504987716675
1000,200,10000,10,sss,single_point,random,3,45,-4,4.6653759479522705
1000,200,10000,10,sss,single_point,random,3,45,-5,8.821401834487915
1000,200,10000,10,sss,single_point,random,3,45,-4,6.704554796218872
1000,200,10000,10,sss,single_point,random,3,45,-2,7.425065994262695
1000,200,10000,10,sss,single_point,random,3,45,-4,5.973165035247803
1000,200,10000,10,sss,single_point,random,3,45,-4,6.471944332122803
1000,200,10000,10,sss,single_point,random,3,45,-5,6.205869913101196
1000,200,10000,10,sss,single_point,random,3,45,-3,7.328988075256348
1000,200,10000,10,sss,single_point,random,3,45,-6,6.0590291023254395
1000,200,10000,10,sss,single_point,random,3,45,-4,6.662777900695801
1000,200,10000,10,sss,single_point,random,3,45,-2,10.391096115112305
1000,200,10000,10,sss,single_point,random,3,45,-5,5.8379058837890625
1000,200,10000,10,sss,single_point,random,3,45,-5,5.839510679244995
1000,200,10000,10,sss,single_point,random,3,45,-2,7.722154140472412
1000,200,10000,10,sss,single_point,random,3,45,-2,6.362138032913208
1000,200,10000,10,sss,single_point,random,3,45,-5,10.868025779724121
1000,200,10000,10,sss,single_point,random,3,45,-2,11.004417896270752
1000,200,10000,10,sss,single_point,random,3,45,-4,5.5802459716796875
1000,200,10000,10,sss,single_point,random,3,45,-5,5.893932104110718
1000,200,10000,10,sss,single_point,random,3,45,-2,6.058020830154419
1000,200,10000,10,sss,single_point,random,3,45,-4,6.456440210342407
1000,200,10000,10,sss,single_point,random,3,45,-4,8.242872953414917
1000,200,10000,10,sss,single_point,random,3,45,-4,8.338318109512329
1000,200,10000,10,sss,single_point,random,3,45,-4,5.8148791790008545
1000,200,10000,10,sss,single_point,random,3,45,-4,6.602758884429932
1000,200,10000,10,sss,single_point,random,3,45,-4,5.759193181991577
1000,200,10000,10,sss,single_point,random,3,45,-5,7.519982099533081
1000,200,10000,10,sss,single_point,random,3,45,-5,6.231324911117554
1000,200,10000,10,sss,single_point,random,3,45,-7,5.6708478927612305
1000,200,10000,10,sss,single_point,random,3,45,-5,6.25245213508606
1000,200,10000,10,sss,single_point,random,3,45,-5,6.980496168136597
1000,200,10000,10,sss,single_point,random,3,45,-5,6.343724012374878
1000,200,10000,10,sss,single_point,random,3,45,-2,6.951348066329956
1000,200,10000,10,sss,single_point,random,3,45,-3,7.499977111816406
1000,200,10000,10,sss,single_point,random,3,45,-5,8.377530097961426
1000,200,10000,10,sss,single_point,random,3,45,-4,8.512896060943604
1000,200,10000,10,sss,single_point,random,3,45,-2,10.317152976989746
1000,200,10000,10,sss,single_point,random,3,45,-4,6.271362066268921
1000,200,10000,10,sss,single_point,random,3,45,-3,7.966552019119263
